DATE,ígó‚ñ[ä∑ãC[kW*min],ããìí[kW*30min],è∆ñæ[kW*30min],ê~ñ[[kW*30min],ó‚ë†å…[kW*30min],å‚äyèÓïÒ[kW*30min],â∆éñâqê∂[kW*30min],ÇªÇÃëº[kW*30min],î≠ê∂ÉGÉlÉãÉMÅ[[kW*30min],çáåv[kW*30min]
2004/3/11 12:00,0.00236995,0,0,0.0006672,0.03824585,0.00371825,0.01348995,0.14574845,0,0.20423965
2004/3/11 12:30,0.0023769,0,0,0.00067415,0.0405185,0.00432985,0.00653995,0.18063745,0,0.2350768
2004/3/11 13:00,0.0023352,0,0,0.0746013,0.0652744,0.00417,0.0115648,0.11001155,0,0.26795725
2004/3/11 13:30,0.0023352,0,0,0.0006533,0.0154985,0.0036001,0.00819405,0.10264455,0,0.1329257
2004/3/11 14:00,0.00235605,0,0,0.0006672,0.0646906,0.0036001,0.00913925,0.1233347,0,0.2037879
2004/3/11 14:30,0.0023352,0,0,0.0006533,0.0571429,0.003614,0.0103555,0.10203295,0,0.17613385
2004/3/11 15:00,0.00236995,0,0,0.00067415,0.02606945,0.003614,0.0062967,0.1210968,0,0.16012105
2004/3/11 15:30,0.00236995,0,0,0.00067415,0.02296975,0.00362095,0.0099385,0.1357613,0,0.1753346
2004/3/11 16:00,0.0023908,0,0,0.00067415,0.0581854,0.00363485,0.00881955,0.2224695,0,0.29617425
2004/3/11 16:30,0.0023769,0,0,0.0006811,0.0206554,0.0036279,0.0096188,0.2293361,0,0.2662962
2004/3/11 17:00,0.0023908,0,0,0.01009835,0.0401015,0.00363485,0.00788825,0.1333844,0,0.19749815
2004/3/11 17:30,0.0023213,0,0,0.1636308,0.0361261,0.00357925,0.0064635,0.1939884,0,0.40610935
2004/3/11 18:00,0.0023352,0,0,0.02492965,0.04899055,0.0036001,0.0075894,0.2149496,0,0.3023945
2004/3/11 18:30,0.00235605,0,0,0.0006672,0.03351985,0.0056017,0.0114675,0.2460856,0,0.2996979
2004/3/11 19:00,0.002363,0,0,0.00067415,0.0783126,0.00360705,0.0064218,0.2556349,0,0.3470135
2004/3/11 19:30,0.00238385,0,0,0.0006811,0.0739202,0.0036279,0.01165515,0.2602358,0,0.352504
2004/3/11 20:00,0.0023769,0,0,0.0006811,0.0699726,0.03079545,0.0062828,0.24389635,0,0.3540052
2004/3/11 20:30,0.00236995,0,0,0.00067415,0.0677347,0.00421865,0.01828545,0.2455991,0,0.338882
2004/3/11 21:00,0.00236995,0,0,0.0006811,0.06505895,0.03176845,0.0078535,0.2138237,0,0.32155565
2004/3/11 21:30,0.00236995,0,0,0.00067415,0.06491995,0.0116899,0.0128992,0.22315755,0,0.3157107
2004/3/11 22:00,0.02769575,0,0,0.0006811,0.06414155,0.03315845,0.0063384,0.1976441,0,0.32965935
2004/3/11 22:30,0.0951316,0,0,0.0006533,0.03043405,0.0328179,0.00630365,0.12489845,0,0.29023895
2004/3/11 23:00,0.002502,0,0,0.00063245,0.0470237,0.03447895,0.01018175,0.1725268,0,0.26734565
2004/3/11 23:30,0.002502,0,0,0.0006394,0.03293605,0.0339021,0.00786045,0.1386664,0,0.2165064
2004/3/12 0:00,0.00255065,0,0,0.0006672,0.04459815,0.03439555,0.00795775,0.14320475,0,0.23337405
2004/3/12 0:30,0.00249505,0,0,0.0006394,0.01322585,0.0301491,0.00945895,0.14458085,0,0.2005492
2004/3/12 1:00,0.0022935,0,0,0.00063245,0.0331654,0.0035584,0.0128297,0.1134657,0,0.16594515
2004/3/12 1:30,0.00228655,0,0,0.0006255,0.03731455,0.00355145,0.0067554,0.10682845,0,0.1573619
2004/3/12 2:00,0.00231435,0,0,0.0006394,0.0207388,0.00357925,0.00802725,0.1076277,0,0.14292675
2004/3/12 2:30,0.00232825,0,0,0.0006533,0.01392085,0.0035862,0.00812455,0.10938605,0,0.1379992
2004/3/12 3:00,0.0023352,0,0,0.0006533,0.0326789,0.00359315,0.00951455,0.1128263,0,0.1616014
2004/3/12 3:30,0.0022935,0,0,0.0006255,0.03000315,0.00355145,0.01403205,0.117594,0,0.16809965
2004/3/12 4:00,0.0022518,0,0,0.0006255,0.02922475,0.00353755,0.007089,0.1126317,0,0.1553603
2004/3/12 4:30,0.00228655,0,0,0.0006116,0.0167217,0.0035445,0.0067971,0.10653655,0,0.136498
2004/3/12 5:00,0.00225875,0,0,0.0006116,0.01464365,0.00352365,0.0170553,0.1121174,0,0.15021035
2004/3/12 5:30,0.0022796,0,0,0.00063245,0.025437,0.00353755,0.00802725,0.14818095,0,0.1880948
2004/3/12 6:00,0.0542934,0,0,0.00061855,0.0338187,0.0035445,0.03126805,0.23495865,0,0.35850185
2004/3/12 6:30,0.0280919,0,0,0.0006672,0.03709215,0.00357925,0.0425757,0.17189435,0,0.28390055
2004/3/12 7:00,0.0249783,0,0,0.00067415,0.014456,0.019043,0.01298955,0.19990285,0,0.27204385
2004/3/12 7:30,0.02359525,0,0,0.0592001,0.0363207,0.03449285,0.01410155,0.1735415,0,0.34125195
2004/3/12 8:00,0.0270633,0,0,0.12038095,0.04826775,0.03445115,0.00848595,0.15720205,0,0.39585115
2004/3/12 8:30,0.0406992,0,0,0.0006533,0.016819,0.00840255,0.012927,0.1351914,0,0.21469245
2004/3/12 9:00,0.10775975,0,0,0.00063245,0.03677245,0.0035445,0.00845815,0.1610593,0,0.3182266
2004/3/12 9:30,0.00364875,0,0,0.00064635,0.0363068,0.0035584,0.0123154,0.21627705,0,0.27275275
2004/3/12 10:00,0.0023769,0,0,0.0006672,0.0198353,0.003614,0.0103277,0.14352445,0,0.18034555
2004/3/12 10:30,0.00239775,0,0,0.00067415,0.01507455,0.00363485,0.007506,0.1027349,0,0.1320222
2004/3/12 11:00,0.00241165,0,0,0.0006811,0.0312333,0.00363485,0.0087709,0.103277,0,0.1500088
2004/3/12 11:30,0.00241165,0,0,0.0006811,0.05755295,0.0036557,0.0087987,0.10231095,0,0.17541105
2004/3/12 12:00,0.0023908,0,0,0.0006672,0.07437195,0.00362095,0.010008,0.10064295,0,0.19170185
2004/3/12 12:30,0.0023491,0,0,0.0006533,0.07157805,0.0035862,0.010008,0.10076805,0,0.1889427
2004/3/12 13:00,0.05331345,0,0,0.0006672,0.06629605,0.0036001,0.0122598,0.13126465,0,0.26740125
2004/3/12 13:30,0.02376205,0,0,0.00067415,0.0656497,0.0036418,0.0132328,0.10442375,0,0.21138425
2004/3/12 14:00,0.0237551,0,0,0.0006811,0.0648157,0.02883555,0.0075338,0.10438205,0,0.2300033
2004/3/12 14:30,0.02381765,0,0,0.0006811,0.06343265,0.0306356,0.0135108,0.1023874,0,0.2344652
2004/3/12 15:00,0.0226431,0,0,0.0006533,0.0156653,0.00516385,0.00945895,0.1250583,0,0.1786428
2004/3/12 15:30,0.0023213,0,0,0.00064635,0.0345971,0.00357925,0.01278105,0.1005804,0,0.15450545
2004/3/12 16:00,0.0023769,0,0,0.00067415,0.04571015,0.0036279,0.007645,0.11041465,0,0.17044875
2004/3/12 16:30,0.0024047,0,0,0.0006811,0.052542,0.00363485,0.0120791,0.1183585,0,0.18970025
2004/3/12 17:00,0.00241165,0,0,0.00067415,0.0249088,0.00364875,0.00868055,0.114953,0,0.1552769
2004/3/12 17:30,0.00241165,0,0,0.0006811,0.0285645,0.0036279,0.0100358,0.1317998,0,0.17712075
2004/3/12 18:00,0.05353585,0,0,0.14613765,0.0366821,0.003614,0.01496335,0.23472235,0,0.4896553
2004/3/12 18:30,0.0285367,0,0,0.02814055,0.027383,0.0035723,0.0077423,0.240887,0,0.33626185
2004/3/12 19:00,0.0238663,0,0,0.00071585,0.03938565,0.00363485,0.0144699,0.25066565,0,0.3327382
2004/3/12 19:30,0.02392885,0,0,0.0074365,0.0414637,0.003614,0.0075894,0.27885485,0,0.3628873
2004/3/12 20:00,0.0240053,0,0,0.0006811,0.01839665,0.00434375,0.00900025,0.21314955,0,0.2695766
2004/3/12 20:30,0.02811275,0,0,0.00068805,0.0637454,0.03467355,0.0142336,0.24527245,0,0.3867258
2004/3/12 21:00,0.0372798,0,0,0.00067415,0.03382565,0.0335685,0.0075477,0.2597354,0,0.3726312
2004/3/12 21:30,0.0240609,0,0,0.00067415,0.049901,0.0324982,0.00930605,0.3542137,0,0.470654
2004/3/12 22:00,0.02757065,0,0,0.0006672,0.05407795,0.0328874,0.00877785,0.23277635,0,0.3567574
2004/3/12 22:30,0.02366475,0,0,0.0006533,0.02547175,0.0325399,0.01524135,0.2246935,0,0.32226455
2004/3/12 23:00,0.02772355,0,0,0.00067415,0.0301769,0.0330125,0.00948675,0.18653105,0,0.2876049
2004/3/12 23:30,0.019043,0,0,0.0006672,0.0502902,0.03279705,0.0333322,0.17425735,0,0.310387
2004/3/13 0:00,0.06120865,0,0,0.00063245,0.057963,0.0322758,0.01374015,0.1312438,0,0.29706385
2004/3/13 0:30,0.07092475,0,0,0.0006533,0.021267,0.0342774,0.0074365,0.14277385,0,0.2773328
2004/3/13 1:00,0.0325955,0,0,0.0006672,0.04771175,0.01457415,0.0092296,0.1324253,0,0.2372035
2004/3/13 1:30,0.00234215,0,0,0.0006394,0.03571605,0.0035723,0.01064045,0.1180527,0,0.17096305
2004/3/13 2:00,0.00231435,0,0,0.0006394,0.07195335,0.00356535,0.0105918,0.1108803,0,0.19994455
2004/3/13 2:30,0.0023213,0,0,0.00063245,0.0739202,0.00356535,0.0148452,0.1036523,0,0.1989368
2004/3/13 3:00,0.00234215,0,0,0.0006394,0.06600415,0.0035862,0.00802725,0.107725,0,0.18832415
2004/3/13 3:30,0.00232825,0,0,0.0006533,0.06346045,0.0035723,0.00920875,0.1147306,0,0.19395365
2004/3/13 4:00,0.00230045,0,0,0.0006255,0.0128575,0.00355145,0.01058485,0.10906635,0,0.1389861
2004/3/13 4:30,0.00230045,0,0,0.00063245,0.0343886,0.00353755,0.0104389,0.1085312,0,0.15982915
2004/3/13 5:00,0.0022796,0,0,0.0006116,0.03286655,0.0035306,0.010703,0.1069605,0,0.15695185
2004/3/13 5:30,0.00230045,0,0,0.00063245,0.0254509,0.0035584,0.0172499,0.1128402,0,0.1620323
2004/3/13 6:00,0.0023213,0,0,0.0006255,0.01439345,0.0035306,0.0083539,0.11017835,0,0.1394031
2004/3/13 6:30,0.06180635,0,0,0.0006255,0.01752095,0.0299545,0.0098968,0.12981905,0,0.24962315
2004/3/13 7:00,0.0459256,0,0,0.0006394,0.02772355,0.03454845,0.02112105,0.1976997,0,0.32765775
2004/3/13 7:30,0.0274525,0,0,0.0006394,0.0310665,0.00838865,0.0411857,0.28071745,0,0.3894502
2004/3/13 8:00,0.02766795,0,0,0.0006533,0.03660565,0.0035723,0.03281095,0.18343135,0,0.2847415
2004/3/13 8:30,0.03136535,0,0,0.0006672,0.0161101,0.00987595,0.02283075,0.178893,0,0.25974235
2004/3/13 9:00,0.0023213,0,0,0.06286275,0.03899645,0.0317893,0.01425445,0.0918929,0,0.24211715
2004/3/13 9:30,0.002363,0,0,0.0006533,0.0514856,0.00838865,0.0082566,0.1030546,0,0.17420175
2004/3/13 10:00,0.0023352,0,0,0.0006672,0.0259791,0.0300101,0.01496335,0.10036495,0,0.1743199
2004/3/13 10:30,0.0023352,0,0,0.0968413,0.05202075,0.00925045,0.0079925,0.09212225,0,0.26056245
2004/3/13 11:00,0.00236995,0,0,0.00067415,0.0160128,0.00369045,0.0146923,0.1928764,0,0.23031605
2004/3/13 11:30,0.0023491,0,0,0.00066025,0.02227475,0.0088404,0.00991765,0.29454795,0,0.3385901
2004/3/13 12:00,0.0023213,0,0,0.0006394,0.03019775,0.03442335,0.00933385,0.12894335,0,0.205859
2004/3/13 12:30,0.00231435,0,0,0.00064635,0.04388925,0.02847415,0.0141224,0.16918385,0,0.25863035
2004/3/13 13:00,0.04798975,0,0,0.0006533,0.0139973,0.02402615,0.00881955,0.1333705,0,0.22885655
2004/3/13 13:30,0.0235049,0,0,0.0006672,0.02156585,0.0318727,0.01517185,0.11683645,0,0.20961895
2004/3/13 14:00,0.02359525,0,0,0.0006672,0.0406992,0.01293395,0.00898635,0.148869,0,0.23575095
2004/3/13 14:30,0.01957815,0,0,0.0006533,0.0329986,0.0052264,0.01294785,0.15250385,0,0.22390815
2004/3/13 15:00,0.0071446,0,0,0.00063245,0.01549155,0.00462175,0.008757,0.19562165,0,0.232269
2004/3/13 15:30,0.00231435,0,0,0.0006394,0.0236161,0.0052542,0.0077284,0.1936409,0,0.23319335
2004/3/13 16:00,0.00234215,0,0,0.0006394,0.0302047,0.0051013,0.0139417,0.14524805,0,0.1974773
2004/3/13 16:30,0.00231435,0,0,0.0006394,0.04480665,0.00414915,0.0128297,0.0997603,0,0.16449955
2004/3/13 17:00,0.00232825,0,0,0.00063245,0.0166661,0.00734615,0.0073809,0.165688,0,0.20004185
2004/3/13 17:30,0.0537652,0,0,0.0485388,0.0661223,0.04098415,0.00744345,0.18216645,0,0.39902035
2004/3/13 18:00,0.02378985,0,0,0.09894715,0.0331654,0.00424645,0.01040415,0.2346459,0,0.4051989
2004/3/13 18:30,0.0232269,0,0,0.000695,0.0463009,0.02170485,0.014456,0.3426906,0,0.44907425
2004/3/13 19:00,0.02341455,0,0,0.0006533,0.06945135,0.0321368,0.0077145,0.38153415,0,0.51490465
2004/3/13 19:30,0.0237412,0,0,0.00068805,0.07446925,0.0084373,0.01276715,0.27279445,0,0.3928974
2004/3/13 20:00,0.02405395,0,0,0.00068805,0.07622065,0.0348195,0.0113007,0.2621262,0,0.40920905
2004/3/13 20:30,0.0278695,0,0,0.00068805,0.06896485,0.03442335,0.02609725,0.2864095,0,0.4444525
2004/3/13 21:00,0.01857735,0,0,0.00067415,0.06739415,0.03199085,0.00905585,0.263822,0,0.39151435
2004/3/13 21:30,0.00236995,0,0,0.00067415,0.0655941,0.03246345,0.0105084,0.39822805,0,0.5098381
2004/3/13 22:00,0.0023352,0,0,0.00067415,0.0641207,0.00758245,0.01429615,0.20101485,0,0.2900235
2004/3/13 22:30,0.0023769,0,0,0.00067415,0.0633562,0.00225875,0.00777705,0.14193985,0,0.2183829
2004/3/13 23:00,0.0023352,0,0,0.0006672,0.01164125,0.0022518,0.0165688,0.1293117,0,0.16277595
2004/3/13 23:30,0.00235605,0,0,0.0006672,0.03625815,0.0022657,0.00767975,0.11144325,0,0.1606701
2004/3/14 0:00,0.00232825,0,0,0.0006533,0.03749525,0.0022518,0.0090211,0.11166565,0,0.16341535
2004/3/14 0:30,0.0023213,0,0,0.0006533,0.02253885,0.00224485,0.00904195,0.1096154,0,0.14641565
2004/3/14 1:00,0.00234215,0,0,0.0006533,0.01589465,0.0022657,0.01607535,0.11395915,0,0.1511903
2004/3/14 1:30,0.00231435,0,0,0.0006394,0.02800155,0.00224485,0.0081871,0.1110332,0,0.15242045
2004/3/14 2:00,0.0023074,0,0,0.00063245,0.02884945,0.00224485,0.00852765,0.1071273,0,0.1496891
2004/3/14 2:30,0.00231435,0,0,0.0006394,0.02718145,0.00224485,0.00984815,0.10896905,0,0.15119725
2004/3/14 3:00,0.0022935,0,0,0.0006255,0.02517985,0.0022379,0.01080725,0.11020615,0,0.15135015
2004/3/14 3:30,0.0023074,0,0,0.0006394,0.0239219,0.0022518,0.01048755,0.11092895,0,0.150537
2004/3/14 4:00,0.0023213,0,0,0.0006394,0.02276125,0.0022379,0.01112,0.10966405,0,0.1487439
2004/3/14 4:30,0.0022935,0,0,0.0006255,0.0196546,0.0022379,0.01077945,0.11074825,0,0.1463392
2004/3/14 5:00,0.0022657,0,0,0.0006116,0.0199882,0.00223095,0.01073775,0.15084975,0,0.18668395
2004/3/14 5:30,0.00230045,0,0,0.0546548,0.0191264,0.00221705,0.0185009,0.2039964,0,0.300796
2004/3/14 6:00,0.00227265,0,0,0.0006116,0.01917505,0.00221705,0.00925045,0.1518575,0,0.1853843
2004/3/14 6:30,0.05867885,0,0,0.0005977,0.0196685,0.0032804,0.0304966,0.2012164,0,0.31393845
2004/3/14 7:00,0.0333044,0,0,0.00781875,0.0202245,0.03320015,0.0504848,0.2473505,0,0.3923831
2004/3/14 7:30,0.0233103,0,0,0.1239463,0.06643505,0.0319561,0.0230045,0.16062145,0,0.4292737
2004/3/14 8:00,0.01788235,0,0,0.07000735,0.0215172,0.0182229,0.01112695,0.0911562,0,0.22991295
2004/3/14 8:30,0.0023213,0,0,0.00064635,0.02124615,0.00231435,0.0152066,0.09990625,0,0.141641
2004/3/14 9:00,0.0023074,0,0,0.0006394,0.02876605,0.03268585,0.01216945,0.2670746,0,0.34364275
2004/3/14 9:30,0.0023491,0,0,0.0006533,0.05752515,0.0071446,0.0082149,0.17695395,0,0.252841
2004/3/14 10:00,0.00236995,0,0,0.00067415,0.0188484,0.03892,0.01354555,0.2089448,0,0.28330285
2004/3/14 10:30,0.0023491,0,0,0.0006533,0.02202455,0.04312475,0.0082288,0.1577094,0,0.2340899
2004/3/14 11:00,0.00235605,0,0,0.0006672,0.0652605,0.03844045,0.01264205,0.1008306,0,0.22019685
2004/3/14 11:30,0.0023491,0,0,0.0006672,0.0654412,0.0259096,0.01150225,0.12477335,0,0.2306427
2004/3/14 12:00,0.00234215,0,0,0.0006533,0.07819445,0.033082,0.0093964,0.11978325,0,0.24345155
2004/3/14 12:30,0.0023352,0,0,0.0006672,0.072558,0.03283875,0.0112173,0.10117115,0,0.2207876
2004/3/14 13:00,0.0028495,0,0,0.0006672,0.06922895,0.0329569,0.01500505,0.1581959,0,0.2789035
2004/3/14 13:30,0.0023074,0,0,0.00064635,0.06643505,0.03293605,0.01084895,0.13731115,0,0.25048495
2004/3/14 14:00,0.0023213,0,0,0.00064635,0.06491995,0.03275535,0.0076033,0.0997325,0,0.20797875
2004/3/14 14:30,0.00232825,0,0,0.0006533,0.0640234,0.0376412,0.0088404,0.11217995,0,0.2256665
2004/3/14 15:00,0.0562811,0,0,0.0006394,0.06326585,0.03086495,0.01456025,0.1112695,0,0.27688105
2004/3/14 15:30,0.0060048,0,0,0.0006672,0.066303,0.00894465,0.010008,0.10292255,0,0.1948502
2004/3/14 16:00,0.0023491,0,0,0.0006533,0.063801,0.032665,0.00754075,0.0997742,0,0.20678335
2004/3/14 16:30,0.0023213,0,0,0.0006533,0.06339095,0.0409077,0.0411579,0.09809925,0,0.2465304
2004/3/14 17:00,0.1006638,0,0,0.0006394,0.0628697,0.04231855,0.01051535,0.0981062,0,0.315113
2004/3/14 17:30,0.09629225,0,0,0.0006394,0.02381765,0.03493765,0.01036245,0.1653127,0,0.3313621
2004/3/14 18:00,0.0908643,0,0,0.0006394,0.058519,0.03240785,0.0103277,0.16062145,0,0.3533797
2004/3/14 18:30,0.08493595,0,0,0.0006672,0.0651493,0.0334017,0.01286445,0.1991036,0,0.3961222
2004/3/14 19:00,0.08008485,0,0,0.0006672,0.06592075,0.03279705,0.0099385,0.22483945,0,0.4142478
2004/3/14 19:30,0.0791327,0,0,0.0006672,0.0667617,0.0332071,0.00737395,0.2059841,0,0.39312675
2004/3/14 20:00,0.09926685,0,0,0.0006672,0.0656914,0.03308895,0.0103694,0.22882875,0,0.43791255
2004/3/14 20:30,0.08382395,0,0,0.0665532,0.064913,0.0330542,0.01297565,0.25444645,0,0.51576645
2004/3/14 21:00,0.023769,0,0,0.0006672,0.06364115,0.0194878,0.00716545,0.27610265,0,0.39083325
2004/3/14 21:30,0.02367865,0,0,0.00067415,0.0710012,0.01714565,0.0088265,0.26104895,0,0.3823751
2004/3/14 22:00,0.0598534,0,0,0.0006394,0.07289855,0.03135145,0.0098273,0.20279405,0,0.37736415
2004/3/14 22:30,0.0281197,0,0,0.0006672,0.0738646,0.0317893,0.00994545,0.1618794,0,0.30626565
2004/3/14 23:00,0.00228655,0,0,0.00063245,0.0661084,0.0324009,0.0125517,0.16764095,0,0.28162095
2004/3/14 23:30,0.0022935,0,0,0.0006394,0.0643292,0.03267195,0.01075165,0.14506735,0,0.25575305
2004/3/15 0:00,0.00232825,0,0,0.0006533,0.04116485,0.0329152,0.00738785,0.1381104,0,0.22255985
2004/3/15 0:30,0.0023074,0,0,0.0006394,0.0398235,0.0070612,0.01040415,0.1136325,0,0.17386815
2004/3/15 1:00,0.0022935,0,0,0.0006255,0.01799355,0.00223095,0.00987595,0.106613,0,0.13963245
2004/3/15 1:30,0.0022935,0,0,0.0006394,0.0208639,0.00224485,0.0103694,0.10693965,0,0.1433507
2004/3/15 2:00,0.0023074,0,0,0.0006255,0.03153215,0.00223095,0.0098829,0.10680065,0,0.15337955
2004/3/15 2:30,0.00231435,0,0,0.00063245,0.030302,0.00224485,0.0104111,0.10721765,0,0.1531224
2004/3/15 3:00,0.0023213,0,0,0.0006394,0.0276054,0.0022518,0.01261425,0.11682255,0,0.1622547
2004/3/15 3:30,0.0023213,0,0,0.0006394,0.02608335,0.0022518,0.0077284,0.11334755,0,0.1523718
2004/3/15 4:00,0.00231435,0,0,0.0006394,0.02435975,0.00224485,0.0103138,0.1068215,0,0.14669365
2004/3/15 4:30,0.0022657,0,0,0.0006116,0.0202245,0.00223095,0.01055705,0.104806,0,0.1406958
2004/3/15 5:00,0.0022518,0,0,0.0006116,0.0202801,0.00221705,0.01018175,0.1053898,0,0.1409321
2004/3/15 5:30,0.0022657,0,0,0.0006255,0.02041215,0.00223095,0.01564445,0.10831575,0,0.1494945
2004/3/15 6:00,0.04408385,0,0,0.0006116,0.0216701,0.002224,0.01187755,0.20832625,0,0.28879335
2004/3/15 6:30,0.0237134,0,0,0.00063245,0.02055115,0.0033638,0.0436599,0.18259735,0,0.27451805
2004/3/15 7:00,0.03079545,0,0,0.0646628,0.02619455,0.03297775,0.03354765,0.2214965,0,0.4096747
2004/3/15 7:30,0.0278834,0,0,0.06950695,0.02479065,0.0334573,0.0446468,0.12492625,0,0.32521135
2004/3/15 8:00,0.0234493,0,0,0.0006533,0.0240331,0.02830735,0.03828755,0.10896905,0,0.22369965
2004/3/15 8:30,0.0185843,0,0,0.0006533,0.03496545,0.0250478,0.00979255,0.2388854,0,0.3279288
2004/3/15 9:00,0.00236995,0,0,0.0006672,0.03680025,0.0022657,0.0174584,0.1279078,0,0.1874693
2004/3/15 9:30,0.00236995,0,0,0.0006672,0.02126005,0.00227265,0.0100219,0.1293673,0,0.16595905
2004/3/15 10:00,0.0024603,0,0,0.00067415,0.0192654,0.0022796,0.01261425,0.15164205,0,0.18893575
2004/3/15 10:30,0.04205445,0,0,0.0006533,0.01848005,0.0022101,0.01269765,0.28249665,0,0.3585922
2004/3/15 11:00,0.10030935,0,0,0.00067415,0.01935575,0.00225875,0.00792995,0.0925462,0,0.22307415
2004/3/15 11:30,0.0761025,0,0,0.09793245,0.0304827,0.0147062,0.00947285,0.14109195,0,0.36978865
2004/3/15 12:00,0.10959455,0,0,0.0006394,0.0582688,0.03361715,0.01218335,0.092157,0,0.30646025
2004/3/15 12:30,0.07788865,0,0,0.09524975,0.02021755,0.02993365,0.012232,0.09234465,0,0.32786625
2004/3/15 13:00,0.05538455,0,0,0.0006672,0.0668868,0.00227265,0.00872225,0.12830395,0,0.2622374
2004/3/15 13:30,0.00762415,0,0,0.00067415,0.04807315,0.0022657,0.0108281,0.1609342,0,0.23039945
2004/3/15 14:00,0.0023769,0,0,0.0006672,0.03445115,0.0022657,0.0139834,0.22563175,0,0.2793761
2004/3/15 14:30,0.002363,0,0,0.0006533,0.0601175,0.0178198,0.0094103,0.17670375,0,0.26706765
2004/3/15 15:00,0.0023213,0,0,0.0006533,0.0227682,0.0430761,0.0088404,0.12028365,0,0.19794295
2004/3/15 15:30,0.0057685,0,0,0.0006672,0.02415125,0.0430344,0.0142475,0.1195122,0,0.20738105
2004/3/15 16:00,0.05477295,0,0,0.0006533,0.06615705,0.04205445,0.01084895,0.13391955,0,0.30840625
2004/3/15 16:30,0.0241999,0,0,0.0006672,0.0742121,0.03349205,0.00865275,0.1513432,0,0.2925672
2004/3/15 17:00,0.02373425,0,0,0.0006672,0.0706259,0.0213504,0.0082427,0.16173345,0,0.2863539
2004/3/15 17:30,0.02331725,0,0,0.0006394,0.06565665,0.00224485,0.01093235,0.2439033,0,0.3466938
2004/3/15 18:00,0.0232825,0,0,0.0318171,0.0565313,0.00223095,0.01449075,0.21783385,0,0.34618645
2004/3/15 18:30,0.0233103,0,0,0.2523128,0.0249644,0.0022379,0.00738785,0.19014505,0,0.5003583
2004/3/15 19:00,0.02333115,0,0,0.05596835,0.0650242,0.0022379,0.008757,0.37860125,0,0.53391985
2004/3/15 19:30,0.02383155,0,0,0.0006811,0.06435005,0.0022657,0.00987595,0.30205395,0,0.4030583
2004/3/15 20:00,0.02804325,0,0,0.0006811,0.0657053,0.00227265,0.00887515,0.3132921,0,0.41886955
2004/3/15 20:30,0.02373425,0,0,0.00067415,0.06485045,0.00225875,0.0157626,0.313862,0,0.4211422
2004/3/15 21:00,0.0178476,0,0,0.09836335,0.0560587,0.0100497,0.007645,0.2879663,0,0.47793065
2004/3/15 21:30,0.0023491,0,0,0.00066025,0.0226292,0.0308719,0.0134691,0.245474,0,0.31545355
2004/3/15 22:00,0.00235605,0,0,0.00067415,0.0165688,0.0252285,0.0071863,0.17523035,0,0.22724415
2004/3/15 22:30,0.0023908,0,0,0.00067415,0.04028915,0.0022657,0.00724885,0.24329865,0,0.2961673
2004/3/15 23:00,0.002363,0,0,0.0006672,0.03206035,0.0294541,0.01012615,0.1633389,0,0.2380097
2004/3/15 23:30,0.00236995,0,0,0.00067415,0.0268687,0.0324565,0.01014005,0.15859205,0,0.2311014
2004/3/16 0:00,0.002363,0,0,0.0006672,0.0170275,0.0329708,0.00868055,0.1542066,0,0.21591565
2004/3/16 0:30,0.0023491,0,0,0.0006533,0.0171804,0.03279705,0.0098968,0.1544012,0,0.21727785
2004/3/16 1:00,0.0023352,0,0,0.0006533,0.02679225,0.0069222,0.01008445,0.1209717,0,0.1677591
2004/3/16 1:30,0.002363,0,0,0.0006533,0.0260764,0.0022657,0.00991765,0.10996985,0,0.1512459
2004/3/16 2:00,0.0023213,0,0,0.00063245,0.02501305,0.0022379,0.01503285,0.1087258,0,0.15396335
2004/3/16 2:30,0.00232825,0,0,0.0006394,0.02437365,0.0022518,0.01645065,0.11309735,0,0.1591411
2004/3/16 3:00,0.00234215,0,0,0.0006394,0.02378985,0.0022518,0.00933385,0.11236065,0,0.1507177
2004/3/16 3:30,0.00235605,0,0,0.0006533,0.023491,0.0022657,0.0092713,0.1132294,0,0.15126675
2004/3/16 4:00,0.0022935,0,0,0.0006255,0.0224346,0.00224485,0.010425,0.10945555,0,0.147479
2004/3/16 4:30,0.00230045,0,0,0.0006255,0.0218786,0.00223095,0.01029295,0.10680065,0,0.1441291
2004/3/16 5:00,0.0022796,0,0,0.0006116,0.0196129,0.00223095,0.01645065,0.14141165,0,0.18259735
2004/3/16 5:30,0.0022796,0,0,0.0006255,0.0189735,0.00223095,0.0114536,0.1560553,0,0.19161845
2004/3/16 6:00,0.0598534,0,0,0.0006394,0.01917505,0.0022379,0.01891095,0.1683151,0,0.2691318
2004/3/16 6:30,0.02834905,0,0,0.0552803,0.02258055,0.0022379,0.0296626,0.1749732,0,0.3130836
2004/3/16 7:00,0.027522,0,0,0.00064635,0.0202523,0.0310943,0.04131775,0.31372995,0,0.43456265
2004/3/16 7:30,0.0257011,0,0,0.067971,0.0231157,0.0334573,0.01631165,0.1476319,0,0.31418865
2004/3/16 8:00,0.0238385,0,0,0.00934775,0.0241165,0.03336,0.01039025,0.13315505,0,0.23420805
2004/3/16 8:30,0.0236717,0,0,0.0453001,0.03579945,0.0267853,0.01073775,0.1146889,0,0.2569832
2004/3/16 9:00,0.0234354,0,0,0.0006533,0.0342079,0.0135942,0.0101748,0.12313315,0,0.20519875
