Time,HPããìíã@è¡îÔìdóÕ[kWÅE30ï™],îMé˘óv[kWÅE30ï™],îMêªë¢ó [MJÅE30ï™],íôìíó [MJ],ê¨ê—åWêî,â^ì]ïœêî,â^ì]äJénïœêî,â^ì]èIóπïœêî,ìdãCóøã‡[JPYÅE30min/kW]
2003/4/1 17:00,2.5301837153427176e-10,0.0,2.9536693091358757e-09,67.35054814810522,4.05866,5.299090498903527e-10,3.9664995153674633e-10,7.263758491989294e-10,14.495
2003/4/1 17:30,1.9376706451228614e-10,0.0,2.1859524052368956e-09,67.35054815029117,3.900969999999999,3.8347161981794613e-10,2.871636833197859e-10,4.336061477778307e-10,14.495
2003/4/1 18:00,1.1132134487535128e-10,0.0,9.985541282730992e-10,67.35054815128973,3.802389999999999,3.262223809821951e-10,2.884122232181373e-10,3.4566649643973836e-10,14.495
2003/4/1 18:30,2.1425372286400005e-10,0.0,2.6048357192758673e-09,67.35054815389456,4.16651,4.359572854861229e-10,3.2335852490954403e-10,2.1362865479136036e-10,14.495
2003/4/1 19:00,1.250102680739834e-10,0.0,1.3121024267093162e-09,67.35054815520667,4.11382,3.4160962251926953e-10,2.922837294109159e-10,3.8663642676346047e-10,14.495
2003/4/1 19:30,1.1952057955071787e-10,4.257007883,1.2213163813612482e-09,63.09354027342798,4.074349999999999,3.3136044716215313e-10,2.8925134049268054e-10,2.995055502355411e-10,14.495
2003/4/1 20:00,1.17490209689263e-10,2.901180093,1.2023946283079567e-09,60.19236018163038,4.096509999999999,3.265436322994643e-10,2.886918904752828e-10,2.935137397237687e-10,14.495
2003/4/1 20:30,1.0922145192843295e-10,1.341249119,1.0745395684352843e-09,58.85111106370492,4.045959999999999,3.1428910178850664e-10,2.819813276546177e-10,2.9424089255121365e-10,14.495
2003/4/1 21:00,1.0761161726844585e-10,3.57180459,1.0434746400278527e-09,55.279306474748395,4.01291,3.113705466226283e-10,2.794180947446648e-10,2.8234168429623436e-10,14.495
2003/4/1 21:30,1.0775791278633252e-10,0.0,1.0384226811765984e-09,55.27930647578682,3.9864699999999997,3.1193674197668416e-10,2.7768243952180516e-10,2.771212785537052e-10,14.495
2003/4/1 22:00,1.003313811176619e-10,0.88930648,9.261427180717874e-10,54.38999999671296,3.9337799999999996,3.0399442515220544e-10,2.7083044625534605e-10,2.7877779746554245e-10,14.495
2003/4/1 22:30,1.0422840502836232e-10,0.0,9.323315453002579e-10,54.38999999764529,3.8810899999999995,3.231664714168111e-10,2.8718608795274564e-10,2.6801907607404293e-10,14.495
2003/4/1 23:00,1.4437784175318148e-10,0.0,1.550220023806246e-09,54.38999999919551,3.8371499999999994,3.0865190480473437e-10,2.399695437087292e-10,2.5448914470647065e-10,14.495
2003/4/1 23:30,8.540538124342573e-11,0.0,8.04483590854943e-10,54.38999999999999,3.8064299999999998,2.2884917624746884e-10,2.0066147197949422e-10,2.8046923492253037e-10,14.495
