Time,PV,P_buy,P_dch,Demand,P_sell,P_ch,P_hp,Battery_SOC,HP_Tank,HP_Status,P_H,P_DN,V_DN
11,0.21392514969999998,0.0,0.0,0.077145,0.06999581998189423,0.06678432971810573,0.0,2.841351826815594,52.15944440299998,0,-0.06999581998189423,-0.06999581998189423,99.82230558043476
12,0.4680349058,2.450980387393645e-10,0.0,0.0986761,0.0,0.3693588060450981,0.0,3.0167972596870163,52.15944440299998,0,2.450980387393645e-10,2.450980387393645e-10,99.83613605988164
13,0.7289650942,0.0,0.0,0.166383,0.37662983368912195,0.185952260510878,0.0,3.1051245834296832,52.15944440299998,0,-0.37662983368912195,-0.37662983368912195,99.86800829452689
14,0.9407108014000001,0.0,0.0,0.69659155,0.17356233313247574,0.07055691826752461,0.0,3.1386391196067573,45.24909600599998,0,-0.17356233313247574,-0.17356233313247574,99.83083356057914
15,1.183289199,8.003201278487219e-11,0.0,0.10985865,0.0,1.0734305490800322,-4.611647573193253e-16,3.6485186304197725,41.677291415999974,0,8.003201278487219e-11,8.003201278487219e-11,99.8883390813695
16,1.414093236,0.0,0.0,0.0902666,0.7763170052090785,0.5475096307909221,-4.415265895244627e-16,3.9085857050454598,40.787984935999965,0,-0.7763170052090785,-0.7763170052090785,99.90072898442467
17,1.627906764,0.0,0.0,0.1136325,0.9474765269731659,0.566797737026835,-4.211207573435962e-16,4.177814630133207,38.557429464999956,0,-0.9474765269731659,-0.9474765269731659,100.11270969885582
18,1.795807801,0.0,0.0,0.15433865,1.0746714099121937,0.5667977410878065,0.0,4.4470435571499145,36.32687399399995,0,-1.0746714099121937,-1.0746714099121937,100.15262273156408
19,1.9481921990000002,0.0,0.0,0.0769921,1.3044023601260575,0.5667977388739427,0.0,4.716272483115038,36.32687399399996,0,-1.3044023601260575,-1.3044023601260575,100.22471100000992
20,2.0673026329999997,0.0,0.0,0.0654829,1.189260879962055,0.6856931270742366,0.12686572596370804,5.041976718475301,36.73187436203695,1,-1.189260879962055,-1.189260879962055,100.18366387284355
21,2.149197367,0.0,0.0,0.088126,1.3330077249832541,0.6927169831891176,0.03534665882762855,5.3710172854901295,37.136875999805454,1,-1.3330077249832541,-1.3330077249832541,100.22899797971843
22,2.186708495,0.0,0.0,0.07861145,1.1812858610495456,0.47509756955984533,0.45171361439060914,5.596688631031056,45.236875294825055,1,-1.1812858610495456,-1.1812858610495456,100.1779304147952
23,2.187291505,0.0,0.0,0.05977,1.2025350835146937,0.47567189068626936,0.44931453079903716,5.822632779107035,53.3368747975225,1,-1.2025350835146937,-1.2025350835146937,100.18460793670795
24,2.1437015390000003,0.0,0.0,0.07346845,1.1470495054769372,0.4762420454741676,0.44694153804889547,6.048847750707265,61.43687441242929,1,-1.1470495054769372,-1.1470495054769372,100.16720640124882
25,2.077298461,0.0,0.0,0.1105467,1.1005185168804927,0.5287415750449651,0.3374916690745419,6.2999999988536235,67.35054817411142,1,-1.1005185168804927,-1.1005185168804927,100.1538068941149
26,1.996236854,0.0,0.0,0.12049215,1.875744703000004,9.999958638928774e-10,0.0,6.299999999328621,67.35054817411142,0,-1.875744703000004,-1.875744703000004,100.4935240099364
27,1.860263146,0.0,0.7122074431071541,0.1580569,2.414413689107154,0.0,0.0,5.925153976640646,67.35054817411142,0,-2.414413689107154,-2.414413689107154,100.5607567227825
28,1.686531921,0.0,0.7122074417256599,0.1665776,2.23216176272566,0.0,0.0,5.550307954679772,67.35054817411142,0,-2.23216176272566,-2.23216176272566,100.50356710252191
29,1.494968079,0.0,0.6640550077234812,0.1304515,2.0285715867234813,0.0,0.0,5.200805319035834,67.35054817411142,0,-2.0285715867234813,-2.0285715867234813,100.40188004126925
30,1.305648859,0.0,0.7172491935406147,0.14734695,1.8755511025406146,0.0,0.0,4.823305743488143,67.35054817411142,0,-1.8755511025406146,-1.8755511025406146,100.38711652995414
31,1.0703511410000002,0.0,0.717249084829428,0.0855128,1.702087425829428,0.0,0.0,4.445806225156865,67.35054817411142,0,-1.702087425829428,-1.702087425829428,100.33268461480066
32,0.8373392128,0.0,0.5813675120698895,0.0582132,1.3604935248698895,0.0,0.0,4.139823324067449,67.35054817411142,0,-1.3604935248698895,-1.3604935248698895,100.15443226678747
33,0.5846607871999999,8.957868163614769e-11,0.0,0.24111635,0.0,0.3435444372895786,0.0,4.303006931779999,67.35054817411142,0,8.957868163614769e-11,8.957868163614769e-11,99.80016888065254
34,0.35288815970000004,8.957868163645836e-11,0.0,0.1182751,0.0,0.23461305978957872,0.0,4.4144481351800495,67.35054817411142,0,8.957868163645836e-11,8.957868163645836e-11,99.80016888065254
35,0.17361184030000001,8.957868163693381e-11,0.0,0.1521216,0.0,0.0214902403895787,0.0,4.4246559993651,67.35054817411142,0,8.957868163693381e-11,8.957868163693381e-11,99.80016888065254
36,0.019920731709999997,9.256305860711184e-11,0.15088941819743693,0.17081015,0.0,0.0,0.0,4.34524051610329,67.35054817411142,0,9.256305860711184e-11,9.256305860711184e-11,99.8001688806517
37,0.007079268293,9.256305860910424e-11,0.16182658161443692,0.16890585,0.0,0.0,0.0,4.26006863104306,67.35054817411142,0,9.256305860910424e-11,9.256305860910424e-11,99.8001688806517
38,0.0,9.256305861445143e-11,0.20091059990743693,0.2009106,0.0,0.0,0.0,4.154326210039146,67.35054817411142,0,9.256305861445143e-11,9.256305861445143e-11,99.8001688806517
39,0.0,9.256305861172071e-11,0.17885129990743692,0.1788513,0.0,0.0,0.0,4.060193946929969,67.35054817411142,0,9.256305861172071e-11,9.256305861172071e-11,99.8001688806517
40,0.0,9.256305860211306e-11,0.12901284990743694,0.12901285,0.0,0.0,-4.84428147202826e-16,3.9922924469786816,63.09354029111142,0,9.256305860211306e-11,9.256305860211306e-11,99.8001688806517
41,0.0,9.256305860450369e-11,0.13862469990743692,0.1386247,0.0,0.0,0.0,3.919332078606346,60.192360198111416,0,9.256305860450369e-11,9.256305860450369e-11,99.8001688806517
42,0.0,9.256305859159568e-11,0.09885679990743693,0.0988568,0.0,0.0,0.0,3.8673021839182216,58.85111107911142,0,9.256305859159568e-11,9.256305859159568e-11,99.8001688806517
43,0.0,9.256305860006261e-11,0.12177094990743695,0.12177095,0.0,0.0,0.0,3.8032122102827284,55.27930648911142,0,9.256305860006261e-11,9.256305860006261e-11,99.8001688806517
44,0.0,9.256305859630562e-11,0.11041464990743695,0.11041465,0.0,0.0,0.0,3.7450992366472353,55.27930648911142,0,9.256305859630562e-11,9.256305859630562e-11,99.8001688806517
45,0.0,9.256305859259777e-11,0.10110859990743695,0.1011086,0.0,0.0,0.0,3.691884184064374,54.39000000911142,0,9.256305859259777e-11,9.256305859259777e-11,99.8001688806517
46,0.0,9.256305861243961e-11,0.18417499990743694,0.184175,0.0,0.0,0.0,3.5949499735867754,54.39000000911142,0,9.256305861243961e-11,9.256305861243961e-11,99.8001688806517
47,0.0,9.256305862563783e-11,0.40608849990743695,0.4060885,0.0,0.0,0.0,3.3812191841618087,54.39000000911142,0,9.256305862563783e-11,9.256305862563783e-11,99.8001688806517
48,0.0,9.256305862646636e-11,0.43931644990743696,0.43931645,0.0,0.0,0.0,3.15,54.39000000911142,0,9.256305862646636e-11,9.256305862646636e-11,99.8001688806517
