Time,AG_Buy,AG_Sell,Voltage_H0,Battery_H0,HP_Status_H0,P_H_h0,P_DN_h0,PV_h0,Demand_h0,HP_Power_h0,HP_Tank_h0,Voltage_H1,Battery_H1,HP_Status_H1,P_H_h1,P_DN_h1,PV_h1,Demand_h1,HP_Power_h1,HP_Tank_h1,Voltage_H2,Battery_H2,HP_Status_H2,P_H_h2,P_DN_h2,PV_h2,Demand_h2,HP_Power_h2,HP_Tank_h2
32,0.0,3.548639468482164,99.99422745616364,4.139823324067449,0,-1.4090199369707512,-1.4090199369707512,0.8373392128,0.0582132,0.0,67.35054817411142,100.15443226678747,4.139823324067449,0,-1.3604935248698895,-1.3604935248698895,0.8373392128,0.0582132,0.0,67.35054817411142,100.21679121073414,4.139823324103395,0,-0.7791260066415233,-0.7791260066415233,0.8373392128,0.0582132,0.0,67.35054817411141
33,2.6494000276879904e-10,0.0,99.80002946223391,4.303006931779999,0,8.957860802796371e-11,8.957860802796371e-11,0.5846607871999999,0.24111635,0.0,67.35054817411142,99.80016888065254,4.303006931779999,0,8.957868163614769e-11,8.957868163614769e-11,0.5846607871999999,0.24111635,0.0,67.35054817411142,99.80024614327712,4.303006931814141,0,8.578271310468764e-11,8.578271310468764e-11,0.5846607871999999,0.24111635,0.0,67.35054817411141
34,2.6494000276986543e-10,0.0,99.80002946223391,4.4144481351800495,0,8.957860802843451e-11,8.957860802843451e-11,0.35288815970000004,0.1182751,0.0,67.35054817411142,99.80016888065254,4.4144481351800495,0,8.957868163645836e-11,8.957868163645836e-11,0.35288815970000004,0.1182751,0.0,67.35054817411142,99.80024614327712,4.414448135212388,0,8.578271310497255e-11,8.578271310497255e-11,0.35288815970000004,0.1182751,0.0,67.35054817411141
35,2.6494000277149735e-10,0.0,99.80002946223391,4.4246559993651,0,8.957860802915501e-11,8.957860802915501e-11,0.17361184030000001,0.1521216,0.0,67.35054817411142,99.80016888065254,4.4246559993651,0,8.957868163693381e-11,8.957868163693381e-11,0.17361184030000001,0.1521216,0.0,67.35054817411142,99.80024614327712,4.424655999395635,0,8.578271310540854e-11,8.578271310540854e-11,0.17361184030000001,0.1521216,0.0,67.35054817411141
36,2.7322553261087617e-10,0.0,99.80002946223347,4.34524051610329,0,9.256298229421407e-11,9.256298229421407e-11,0.019920731709999997,0.17081015,0.0,67.35054817411142,99.8001688806517,4.34524051610329,0,9.256305860711184e-11,9.256305860711184e-11,0.019920731709999997,0.17081015,0.0,67.35054817411142,99.8002461432761,4.345240516131477,0,8.809949170955024e-11,8.809949170955024e-11,0.019920731709999997,0.17081015,0.0,67.35054817411141
37,2.732255326176971e-10,0.0,99.80002946223347,4.26006863104306,0,9.256298229723778e-11,9.256298229723778e-11,0.007079268293,0.16890585,0.0,67.35054817411142,99.8001688806517,4.26006863104306,0,9.256305860910424e-11,9.256305860910424e-11,0.007079268293,0.16890585,0.0,67.35054817411142,99.8002461432761,4.260068631068897,0,8.80994917113551e-11,8.80994917113551e-11,0.007079268293,0.16890585,0.0,67.35054817411141
38,2.732255326360033e-10,0.0,99.80002946223347,4.154326210039145,0,9.256298230535281e-11,9.256298230535281e-11,0.0,0.2009106,0.0,67.35054817411142,99.8001688806517,4.154326210039146,0,9.256305861445143e-11,9.256305861445143e-11,0.0,0.2009106,0.0,67.35054817411142,99.8002461432761,4.154326210062634,0,8.809949171619901e-11,8.809949171619901e-11,0.0,0.2009106,0.0,67.35054817411141
39,2.7322553262665464e-10,0.0,99.80002946223347,4.060193946929968,0,9.256298230120861e-11,9.256298230120861e-11,0.0,0.1788513,0.0,67.35054817411142,99.8001688806517,4.060193946929969,0,9.256305861172071e-11,9.256305861172071e-11,0.0,0.1788513,0.0,67.35054817411142,99.8002461432761,4.060193946951108,0,8.809949171372532e-11,8.809949171372532e-11,0.0,0.1788513,0.0,67.35054817411141
40,2.732255325937628e-10,0.0,99.80002946223347,3.9922924469786816,0,9.256298228662777e-11,9.256298228662777e-11,0.0,0.12901285,-4.84428147202826e-16,63.09354029111142,99.8001688806517,3.9922924469786816,0,9.256305860211306e-11,9.256305860211306e-11,0.0,0.12901285,-4.84428147202826e-16,63.09354029111142,99.8002461432761,3.9922924469974754,0,8.809949170502192e-11,8.809949170502192e-11,0.0,0.12901285,0.0,63.09354029111141
41,2.7322553260194706e-10,0.0,99.80002946223347,3.919332078606346,0,9.256298229025583e-11,9.256298229025583e-11,0.0,0.1386247,0.0,60.192360198111416,99.8001688806517,3.919332078606346,0,9.256305860450369e-11,9.256305860450369e-11,0.0,0.1386247,0.0,60.192360198111416,99.8002461432761,3.9193320786227908,0,8.809949170718754e-11,8.809949170718754e-11,0.0,0.1386247,0.0,60.19236019811141
42,2.7322553255775623e-10,0.0,99.80002946223347,3.8673021839182216,0,9.256298227066611e-11,9.256298227066611e-11,0.0,0.0988568,0.0,58.85111107911142,99.8001688806517,3.8673021839182216,0,9.256305859159568e-11,9.256305859159568e-11,0.0,0.0988568,0.0,58.85111107911142,99.8002461432761,3.867302183932317,0,8.809949169549442e-11,8.809949169549442e-11,0.0,0.0988568,0.0,58.85111107911141
43,2.7322553258674297e-10,0.0,99.80002946223347,3.8032122102827284,0,9.25629822835159e-11,9.25629822835159e-11,0.0,0.12177095,0.0,55.27930648911142,99.8001688806517,3.8032122102827284,0,9.256305860006261e-11,9.256305860006261e-11,0.0,0.12177095,0.0,55.27930648911142,99.8002461432761,3.8032122102944745,0,8.809949170316447e-11,8.809949170316447e-11,0.0,0.12177095,0.0,55.27930648911141
44,2.732255325738809e-10,0.0,99.80002946223347,3.7450992366472353,0,9.256298227781416e-11,9.256298227781416e-11,0.0,0.11041465,0.0,55.27930648911142,99.8001688806517,3.7450992366472353,0,9.256305859630562e-11,9.256305859630562e-11,0.0,0.11041465,0.0,55.27930648911142,99.8002461432761,3.7450992366566322,0,8.809949169976107e-11,8.809949169976107e-11,0.0,0.11041465,0.0,55.27930648911141
45,2.732255325611869e-10,0.0,99.80002946223347,3.691884184064374,0,9.256298227218695e-11,9.256298227218695e-11,0.0,0.1011086,0.0,54.39000000911142,99.8001688806517,3.691884184064374,0,9.256305859259777e-11,9.256305859259777e-11,0.0,0.1011086,0.0,54.39000000911142,99.8002461432761,3.6918841840714216,0,8.80994916964022e-11,8.80994916964022e-11,0.0,0.1011086,0.0,54.39000000911141
46,2.732255326291158e-10,0.0,99.80002946223347,3.5949499735867754,0,9.256298230229965e-11,9.256298230229965e-11,0.0,0.184175,0.0,54.39000000911142,99.8001688806517,3.5949499735867754,0,9.256305861243961e-11,9.256305861243961e-11,0.0,0.184175,0.0,54.39000000911142,99.8002461432761,3.594949973591474,0,8.809949171437654e-11,8.809949171437654e-11,0.0,0.184175,0.0,54.39000000911141
47,2.732255326742999e-10,0.0,99.80002946223347,3.381219184161809,0,9.256298232232949e-11,9.256298232232949e-11,0.0,0.4060885,0.0,54.39000000911142,99.8001688806517,3.3812191841618087,0,9.256305862563783e-11,9.256305862563783e-11,0.0,0.4060885,0.0,54.39000000911142,99.8002461432761,3.381219184164158,0,8.809949172633257e-11,8.809949172633257e-11,0.0,0.4060885,0.0,54.39000000911141
48,2.732255326771363e-10,0.0,99.80002946223347,3.15,0,9.256298232358682e-11,9.256298232358682e-11,0.0,0.43931645,0.0,54.39000000911142,99.8001688806517,3.15,0,9.256305862646636e-11,9.256305862646636e-11,0.0,0.43931645,0.0,54.39000000911142,99.8002461432761,3.15,0,8.80994917270831e-11,8.80994917270831e-11,0.0,0.43931645,0.0,54.39000000911141
