Time,PV,P_buy,P_dch,Demand,P_sell,P_ch,P_hp,Battery_SOC,HP_Tank,HP_Status,P_H,P_DN,V_DN
17,1.627906764,0.0,0.0,0.1136325,1.5142742575897876,6.410213249097296e-09,-4.211207573435962e-16,2.8068602348282026,38.557429464999956,0,-1.5142742575897876,-1.5142742575897876,100.04863377265382
18,1.795807801,0.0,0.0,0.15433865,1.6414691445897496,6.410250552590924e-09,0.0,2.806860237873072,36.32687399399995,0,-1.6414691445897496,-1.6414691445897496,100.06951585333097
19,1.9481921990000002,0.0,0.0,0.0769921,1.8712000925897498,6.410250330546319e-09,0.0,2.8068602409179406,36.32687399399995,0,-1.8712000925897498,-1.8712000925897498,100.10723167904791
20,2.0673026329999997,0.0,0.0,0.0654829,2.0018197265897495,6.410250108501714e-09,0.0,2.80686024396281,36.32687399399995,0,-2.0018197265897495,-2.0018197265897495,100.12867601379708
21,2.149197367,0.0,0.0,0.088126,2.061071360589747,6.410253217126183e-09,0.0,2.8068602470076804,36.32687399399995,0,-2.061071360589747,-2.061071360589747,100.13840358564075
22,2.186708495,0.0,0.0,0.07861145,2.108097038589747,6.410253217126183e-09,0.0,2.8068602500525506,36.32687399399995,0,-2.108097038589747,-2.108097038589747,100.14612397460493
23,2.187291505,0.0,1.2483353688813228,0.05977,3.375856873881323,0.0,0.0,2.149841634851854,36.32687399399995,0,-3.375856873881323,-3.375856873881323,100.21762765992158
24,2.1437015390000003,0.0,0.0,0.07346845,2.070233082589747,6.410253217126183e-09,0.0,2.1498416378967247,36.32687399399995,0,-2.070233082589747,-2.070233082589747,100.13990770127351
25,2.077298461,0.0,0.0,0.1105467,1.9667517545897497,6.410250108501714e-09,0.0,2.1498416409415935,36.32687399399995,0,-1.9667517545897497,-1.9667517545897497,100.12291876806368
26,1.996236854,8.567538485139098e-11,0.0,0.12049215,0.0,1.3161473284733594,0.5595973756123163,2.7750116219664394,44.426873009196115,1,8.567538485139098e-11,8.567538485139098e-11,99.80002946223433
27,1.860263146,8.566317546487942e-11,0.0,0.1580569,0.0,1.232882572793475,0.46932367329218866,3.3606308440433392,52.52687192609481,1,8.566317546487942e-11,8.566317546487942e-11,99.80002946223433
28,1.686531921,8.565096780747619e-11,0.0,0.1665776,0.0,1.0498017792868286,0.4701525417988227,3.8592866892045827,60.6268707224319,1,8.565096780747619e-11,8.565096780747619e-11,99.80002946223433
29,1.494968079,8.554324959558562e-11,0.0,0.1304515,0.0,0.9890863463049306,0.3754302327806126,4.329102703699425,66.94554753761287,1,8.554324959558562e-11,8.554324959558562e-11,99.80002946223438
30,1.305648859,8.554324955725235e-11,0.0,0.14734695,0.0,1.121719438284377,0.036582470801166285,4.861919436884504,67.35054817465793,1,8.554324955725235e-11,8.554324955725235e-11,99.80002946223438
31,1.0703511410000002,8.55432495553284e-11,0.0,0.0855128,0.0,0.9848383410855434,0.0,5.329717648900137,67.35054817465793,0,8.55432495553284e-11,8.55432495553284e-11,99.80002946223438
32,0.8373392128,8.554324955853071e-11,0.0,0.0582132,0.0,0.7791260128855433,0.0,5.69980250502077,67.35054817465793,0,8.554324955853071e-11,8.554324955853071e-11,99.80002946223438
33,0.5846607871999999,0.0,0.0,0.24111635,0.3435444307897488,6.410251163213587e-09,0.0,5.699802508065639,67.35054817465793,0,-0.3435444307897488,-0.3435444307897488,99.85643049097311
34,0.35288815970000004,0.0,0.0,0.1182751,0.23461305457179835,5.128201696624757e-09,0.0,5.699802510501537,67.35054817465793,0,-0.23461305457179835,-0.23461305457179835,99.87928524341909
35,0.17361184030000001,0.0,0.0,0.1521216,0.021490233889789028,6.4102109904873306e-09,0.0,5.699802513546388,67.35054817465793,0,-0.021490233889789028,-0.021490233889789028,99.8035575974103
36,0.019920731709999997,8.003205976208877e-11,0.15088941820996793,0.17081015,0.0,0.0,0.0,5.620387030277983,67.35054817465793,0,8.003205976208877e-11,8.003205976208877e-11,99.80002946223527
37,0.007079268293,8.003201272556618e-11,0.16182658162696797,0.16890585,0.0,0.0,0.0,5.535215145211158,67.35054817465793,0,8.003201272556618e-11,8.003201272556618e-11,99.84031656717563
38,0.0,8.003205977043782e-11,0.20091059991996793,0.2009106,0.0,0.0,0.0,5.4294727242006475,67.35054817465793,0,8.003205977043782e-11,8.003205977043782e-11,99.80002946223527
39,0.0,8.003205976733151e-11,0.17885129991996793,0.1788513,0.0,0.0,0.0,5.335340461084875,67.35054817465793,0,8.003205976733151e-11,8.003205976733151e-11,99.80002946223527
40,0.0,0.0,1.3452198547823775,0.12901285,1.2162070047823774,0.0,0.0,4.627330011199413,63.09354029165793,0,-1.2162070047823774,-1.2162070047823774,99.91528783185163
41,0.0,0.0,1.3451960718391074,0.1386247,1.2065713718391073,0.0,0.0,3.9193320786525145,60.19236019865793,0,-1.2065713718391073,-1.2065713718391073,99.9143703894802
42,0.0,8.003201270059917e-11,0.09885679991996797,0.0988568,0.0,0.0,0.0,3.8673021839577943,58.85111107965793,0,8.003201270059917e-11,8.003201270059917e-11,99.84202416066198
43,0.0,8.003205975407006e-11,0.12177094991996794,0.12177095,0.0,0.0,0.0,3.803212210315706,55.279306489657934,0,8.003205975407006e-11,8.003205975407006e-11,99.80002946223527
44,0.0,8.00320597497964e-11,0.11041464991996794,0.11041465,0.0,0.0,0.0,3.7450992366736178,55.279306489657934,0,8.00320597497964e-11,8.00320597497964e-11,99.80002946223527
45,0.0,8.003201270661875e-11,0.101108599919968,0.1011086,0.0,0.0,0.0,3.6918841840841607,54.39000000965793,0,8.003201270661875e-11,8.003201270661875e-11,99.85053881774027
46,0.0,8.00320597681493e-11,0.18417499991996794,0.184175,0.0,0.0,0.0,3.594949973599967,54.39000000965793,0,8.00320597681493e-11,8.00320597681493e-11,99.80002946223527
47,0.0,8.003205978316284e-11,0.406088499919968,0.4060885,0.0,0.0,0.0,3.3812191841684043,54.39000000965793,0,8.003205978316284e-11,8.003205978316284e-11,99.80002946223527
48,0.0,8.003205978410531e-11,0.439316449919968,0.43931645,0.0,0.0,0.0,3.15,54.39000000965793,0,8.003205978410531e-11,8.003205978410531e-11,99.80002946223527
